fulcrum_id,latitude,longitude,name_of_surveyor,date_of_survey,type_of_disaster,site_id,project,photos,photos_caption,photos_url,total_damage_rating,gps_pin,street_address_sub_thoroughfare,street_address_thoroughfare,street_address_suite,street_address_locality,street_address_sub_admin_area,street_address_admin_area,street_address_postal_code,street_address_country,street_address_full,building_use,building_use_other,number_of_stories,age_yrs,attached_garage,roof_shape,roof_shape_other,roof_cover_format,roof_cover_format_other,roof_cover_material,roof_cover_material_other,roof_framing,roof_framing_other,structural_wall,structural_wall_other,wall_covercladding,wall_covercladding_other,structure_elevated,height_above_grade,shuttersstorm_panels,hurricane_clips,damage_cause,damage_cause_other,roof_cover_dmg,roof_sheathing_dmg,roof_framing_dmg,wall_cover_dmg,wall_sheathing_dmg,wall_framingstructure_dmg,windows_dmg,garage_door_dmg,patio_doors_dmg,entry_doors_dmg,structure_usable,notes,qc_id,qc_code,qc_notes
3d3cbc4b-3b00-4fa9-9952-4dbc014747bd,27.838886,-97.05731,Douglas Allen,9/15/2017,Hurricane,HH-091517-S0010-DA,CMMI-1266418,"bcdd00fd-5296-40d8-9995-158176d4c81c,5651fa1b-315b-438c-8368-e59de8b3dea9,b3295734-2870-4b10-a639-5ee3f30b693e,52f22fde-7ce7-4252-afba-ac390a3944fe,15ccd0ac-d51f-4242-b343-4948385e889d,7df6b167-ca9c-44c5-a2f9-1b76b540294b,c01e460b-8fc4-4165-b78d-7475c15ffb86,77742d2e-3650-453a-800c-6a7bd444658d",",,,,,,,",https://web.fulcrumapp.com/photos/view?photos=bcdd00fd-5296-40d8-9995-158176d4c81c%2C5651fa1b-315b-438c-8368-e59de8b3dea9%2Cb3295734-2870-4b10-a639-5ee3f30b693e%2C52f22fde-7ce7-4252-afba-ac390a3944fe%2C15ccd0ac-d51f-4242-b343-4948385e889d%2C7df6b167-ca9c-44c5-a2f9-1b76b540294b%2Cc01e460b-8fc4-4165-b78d-7475c15ffb86%2C77742d2e-3650-453a-800c-6a7bd444658d,4=Total,,406,Channel View Dr,,Port Aransas,Nueces,TX,78373,US,406 Channel View Dr Port Aransas Nueces TX 78373 US,Single Family,,1,42,no,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,10,no,no,Wind,,100%,100%,100%,75%,75%,75%,75%,n/a,yes,no,no,n/a,BW,2a,Confirmed construction and damage information
a4624132-ca89-4f75-923f-c098e2dccae6,27.83707672,-97.0537902,Daan Liang,9/15/2017,Hurricane,HH-091517-S0010-DL,CMMI-1266418,"3a45ea2c-8418-40c2-83c3-8b408f63568d,8edce3af-f212-46e8-871b-611b3c18bc84,8dbe5c5b-b3cf-4b43-8e57-17ef3162b7f1,888d1363-8c07-4b10-af7d-0ebab5b4d72f",",,,",https://web.fulcrumapp.com/photos/view?photos=3a45ea2c-8418-40c2-83c3-8b408f63568d%2C8edce3af-f212-46e8-871b-611b3c18bc84%2C8dbe5c5b-b3cf-4b43-8e57-17ef3162b7f1%2C888d1363-8c07-4b10-af7d-0ebab5b4d72f,1=Minor,,738,Channel View Dr,,Port Aransas,Nueces,TX,78373,US,738 Channel View Dr Port Aransas Nueces TX 78373 US,Single Family,,1,21,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Vinyl Siding,,yes,8,yes,n/a,Wind,,0%,0%,0%,25%,0%,0%,0%,no,n/a,no,yes,n/a,BW,2a,Updated construction and damage information
3f8b3c95-ca87-43d4-a021-5b544ec0774c,27.839038,-97.056103,Thang Dao,9/15/2017,Hurricane,HH-091517-S0007-TD,CMMI-1266418,89f98817-2123-4f2c-bf0b-e9949cc315dd,,https://web.fulcrumapp.com/photos/view?photos=89f98817-2123-4f2c-bf0b-e9949cc315dd,2=Moderate,,509,Channel View Dr,,Port Aransas,Nueces,TX,78373,US,509 Channel View Dr Port Aransas Nueces TX 78373 US,Single Family,,1,65,yes,,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,no,,no,n/a,"Wind,Surge",,75%,25%,0%,25%,25%,0%,25%,no,no,no,yes,n/a,BW,2a,Confirmed construction and damage information
49011779-bb3c-46e0-9445-f38009077fa5,27.822767,-97.061698,Douglas Allen,9/15/2017,Hurricane,HH-091517-S0011-DA,CMMI-1266418,"a0ec1635-f3fc-4f47-9666-b0e99a53f22c,79b9d461-f9e7-4d14-9d6d-e3406d63ced5,44c62046-38ff-43a1-8d3d-9477a043e74d,dec44833-ecaa-4c75-b616-e892d10a5b03,693c53c0-cf5d-46c5-acdb-97169bed89db,e2a92501-54e3-462b-8c54-1f8036999843",",,,,,",https://web.fulcrumapp.com/photos/view?photos=a0ec1635-f3fc-4f47-9666-b0e99a53f22c%2C79b9d461-f9e7-4d14-9d6d-e3406d63ced5%2C44c62046-38ff-43a1-8d3d-9477a043e74d%2Cdec44833-ecaa-4c75-b616-e892d10a5b03%2C693c53c0-cf5d-46c5-acdb-97169bed89db%2Ce2a92501-54e3-462b-8c54-1f8036999843,1=Minor,,800,Mira Mar Ln,,Port Aransas,Nueces,TX,78373,US,800 Mira Mar Ln Port Aransas Nueces TX 78373 US,Single Family,,2,12,no,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Hardie Board Siding,,yes,12,no,yes,Wind,,0%,0%,0%,25%,0%,0%,25%,n/a,no,no,yes,n/a,BW,2a,Confirmed construction and damage information
4f561688-39a8-4264-b1dc-86c6c81760a1,27.83805803,-97.05413042,Steve Cai,9/15/2017,Hurricane,HH-091517-S0010-SC,CMMI-1266418,54a8a52c-1976-4010-a487-e059ecc84bfe,,https://web.fulcrumapp.com/photos/view?photos=54a8a52c-1976-4010-a487-e059ecc84bfe,2=Moderate,,701-705,Channel View Dr,,Port Aransas,Nueces,TX,78373,US,701-705 Channel View Dr Port Aransas Nueces TX 78373 US,Business,,1,,no,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Vinyl Siding,,no,,no,n/a,Wind,,50%,0%,0%,0%,0%,0%,0%,n/a,no,no,yes,n/a,BW,2b,"Updated damage info, could not confirm age"
285bfa65-f723-497f-839b-4d2aa6a41bca,27.838412,-97.054124,Steve Cai,9/15/2017,Hurricane,HH-091517-S0011-SC,CMMI-1266418,9bc1ec0d-0547-4fa6-a396-9f99b3942773,,https://web.fulcrumapp.com/photos/view?photos=9bc1ec0d-0547-4fa6-a396-9f99b3942773,1=Minor,,701-705,Channel View Dr,,Port Aransas,Nueces,TX,78373,US,701-705 Channel View Dr Port Aransas Nueces TX 78373 US,Business,,3,,yes,Flat,,Continuous Surface,,Asphalt,,Wood,,Concrete,,Brick Veneer,,yes,12,no,n/a,Wind,,25%,0%,0%,0%,0%,0%,0%,no,no,no,yes,n/a,BW,2b,Updated construction information. Could not confirm age
64fbb2e6-1c87-406a-b85a-172dc39ae98c,27.838365,-97.054569,Steve Cai,9/15/2017,Hurricane,HH-091517-S0012-SC,CMMI-1266418,c02bda97-cdbb-46ba-8800-e5ec2c42ca89,,https://web.fulcrumapp.com/photos/view?photos=c02bda97-cdbb-46ba-8800-e5ec2c42ca89,1=Minor,,621,Channel View Dr,,Port Aransas,Nueces,TX,78373,US,621 Channel View Dr Port Aransas Nueces TX 78373 US,Single Family,,2,67,no,Complex,,Shingles,,Asphalt,,Wood,,Wood Frame,,Vinyl Siding,,no,,no,n/a,Wind,,25%,0%,0%,0%,0%,0%,0%,n/a,n/a,no,yes,n/a,BW,2a,Updated construction and damage information
b541ca27-b9c9-4191-8a5e-4285792184ba,27.822577,-97.06135,Thang Dao,9/15/2017,Hurricane,HH-091517-S0008-TD,CMMI-1266418,"3a5f62f3-5fa9-4fdd-bbef-c58a60ac02d7,3b0c317e-1a14-44df-a0f6-27e68f7544e4",",",https://web.fulcrumapp.com/photos/view?photos=3a5f62f3-5fa9-4fdd-bbef-c58a60ac02d7%2C3b0c317e-1a14-44df-a0f6-27e68f7544e4,1=Minor,,808,Sea Breeze Ln,,Port Aransas,Nueces,TX,78373,US,808 Sea Breeze Ln Port Aransas Nueces TX 78373 US,Single Family,,1,36,yes,Complex,,Shingles,,Asphalt,,Wood,,Wood Frame,,Vinyl Siding,,yes,8,yes,n/a,Wind,,5%,0%,0%,0%,0%,0%,0%,no,no,no,yes,n/a,BW,2a,Confirmed construction and damage information 
cc50f142-94cd-402a-8bd3-3a6cf237fdfd,27.822444,-97.060631,Daan Liang,9/15/2017,Hurricane,HH-091517-S0011-DL,CMMI-1266418,"5d36344c-8db3-47fe-a40c-bb8723337ea8,a323f9ce-d76b-4451-b5d4-accc45dc7336,a8700752-4dca-468f-b0ce-6f02cdf5996f,cc2dec34-aa28-4b60-a618-1111f631758a,8a113f6a-cc21-4ade-b644-6a00767b4d92,c6e91895-79c8-4ade-813c-5f69c6513fc9",",,,,,",https://web.fulcrumapp.com/photos/view?photos=5d36344c-8db3-47fe-a40c-bb8723337ea8%2Ca323f9ce-d76b-4451-b5d4-accc45dc7336%2Ca8700752-4dca-468f-b0ce-6f02cdf5996f%2Ccc2dec34-aa28-4b60-a618-1111f631758a%2C8a113f6a-cc21-4ade-b644-6a00767b4d92%2Cc6e91895-79c8-4ade-813c-5f69c6513fc9,0=No Damage,,803,Sea Breeze Ln,,Port Aransas,Nueces,TX,78373,US,803 Sea Breeze Ln Port Aransas Nueces TX 78373 US,Single Family,,3,16,yes,Complex,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,no,,yes,n/a,Wind,,0%,0%,0%,0%,0%,0%,0%,no,no,no,yes,n/a,BW,2a,Confirmed construction and damage information
6ff09164-1f54-4125-aefd-4516d817046f,27.822121,-97.062567,Douglas Allen,9/15/2017,Hurricane,HH-091517-S0012-DA,CMMI-1266418,"c76efc2c-8a4b-478f-bbef-9b94d822afd3,43e80a46-6f5a-4dd4-8c23-251a4e21904e",",",https://web.fulcrumapp.com/photos/view?photos=c76efc2c-8a4b-478f-bbef-9b94d822afd3%2C43e80a46-6f5a-4dd4-8c23-251a4e21904e,2=Moderate,,730,Sea Breeze Ln,,Port Aransas,Nueces,TX,78373,US,730 Sea Breeze Ln Port Aransas Nueces TX 78373 US,Single Family,,3,21,no,,Monoslope ,Shingles,,Asphalt,,Wood,,Wood Frame,,Hardie Board Siding,,yes,12,yes,yes,Wind,,50%,25%,0%,25%,0%,0%,0%,n/a,no,no,yes,"Older looking structure, but had complete hardware ",BW,2a,Updated damage level from Severe to Moderate
9d425d16-59f6-4211-bf33-98920e90fe0d,27.822321,-97.061886,Thang Dao,9/15/2017,Hurricane,HH-091517-S0009-TD,CMMI-1266418,89493ff1-7be8-407b-b509-eb7bf5e2b1fa,,https://web.fulcrumapp.com/photos/view?photos=89493ff1-7be8-407b-b509-eb7bf5e2b1fa,0=No Damage,,807,Sea Breeze Ln,,Port Aransas,Nueces,TX,78373,US,807 Sea Breeze Ln Port Aransas Nueces TX 78373 US,Single Family,,1,20,yes,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,10,yes,n/a,,,0%,0%,0%,0%,0%,0%,0%,no,no,no,yes,n/a,BW,2a,Confirmed construction and damage information
97a0bcda-09b1-41e7-b04c-ee554c12dfb4,27.821569,-97.061693,Douglas Allen,9/15/2017,Hurricane,HH-091517-S0013-DA,CMMI-1266418,"8a3e35cf-9a08-45eb-b152-4c99b5863a4a,ec846e09-9372-42e8-a3bf-b5832efb340f,fee07d86-1f5c-4d20-90ea-76667fdf0f3b,71cda48a-24b4-4744-b6aa-d75f6628790d,c3908656-51b4-4c97-89fd-30e468f75f30,39e64fe1-863f-4342-9a8f-4e274b949898,b6909aa5-8f46-4a2f-9cbf-a845db2e2b2f,7a6f4df3-a961-41b5-a102-a9cc2ca9e61f,f0ed64ec-45fe-4ad8-b74d-498023db0530,10dca8e0-4088-42dc-a9c8-b19cecb1bd50,b113d940-5831-4645-b8af-7bff90a76b44,5cd5bd99-0205-44e7-9bab-6ea7d3819fdb,26bcaf47-2fd6-4395-990f-77e06e7fd5a7,ef7e7910-ad83-4e4c-b99b-0c5754775c1d,1b2b8829-daa6-4179-94d0-629e8ef89e2b",",,,,,,,,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=8a3e35cf-9a08-45eb-b152-4c99b5863a4a%2Cec846e09-9372-42e8-a3bf-b5832efb340f%2Cfee07d86-1f5c-4d20-90ea-76667fdf0f3b%2C71cda48a-24b4-4744-b6aa-d75f6628790d%2Cc3908656-51b4-4c97-89fd-30e468f75f30%2C39e64fe1-863f-4342-9a8f-4e274b949898%2Cb6909aa5-8f46-4a2f-9cbf-a845db2e2b2f%2C7a6f4df3-a961-41b5-a102-a9cc2ca9e61f%2Cf0ed64ec-45fe-4ad8-b74d-498023db0530%2C10dca8e0-4088-42dc-a9c8-b19cecb1bd50%2Cb113d940-5831-4645-b8af-7bff90a76b44%2C5cd5bd99-0205-44e7-9bab-6ea7d3819fdb%2C26bcaf47-2fd6-4395-990f-77e06e7fd5a7%2Cef7e7910-ad83-4e4c-b99b-0c5754775c1d%2C1b2b8829-daa6-4179-94d0-629e8ef89e2b,4=Total,,820,Sea Breeze Ln,,Port Aransas,Nueces,TX,78373,US,820 Sea Breeze Ln Port Aransas Nueces TX 78373 US,Single Family,,1,42,no,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,10,no,no,Wind,,100%,100%,100%,25%,0%,0%,0%,n/a,no,no,no,No connectors on entire project,BW,2a,Confirmed construction and damage information
0301930b-ef80-4311-8f6c-a97b41aa5d84,27.821951,-97.061006,Daan Liang,9/15/2017,Hurricane,HH-091517-S0012-PI,CMMI-1266418,"36848f2e-3447-48bc-ac96-d8ac929bb256,92116011-8dfe-4201-a5f6-9052dfc2c47d,44c605fe-883f-4c10-ac2a-93d010fd1283,c2830e34-afcc-472d-8594-8ef6ccc0cca2,b5b6bfa6-396a-42ba-baa8-92a04db9046e",",,,,",https://web.fulcrumapp.com/photos/view?photos=36848f2e-3447-48bc-ac96-d8ac929bb256%2C92116011-8dfe-4201-a5f6-9052dfc2c47d%2C44c605fe-883f-4c10-ac2a-93d010fd1283%2Cc2830e34-afcc-472d-8594-8ef6ccc0cca2%2Cb5b6bfa6-396a-42ba-baa8-92a04db9046e,0=No Damage,,825,Sea Breeze Ln,,Port Aransas,Nueces,TX,78373,US,825 Sea Breeze Ln Port Aransas Nueces TX 78373 US,Single Family,,2,22,yes,Complex,,Panels,,Metal,,Wood,,Wood Frame,,Hardie Board Siding,,no,,no,n/a,Wind,,0%,0%,0%,0%,0%,0%,0%,no,no,no,yes,n/a,BW,2a,Updating construction and damage information
36bbe204-de6d-4f53-a881-c75c7c60920c,27.822169,-97.060792,Steve Cai,9/15/2017,Hurricane,HH-091517-S0014-SC,CMMI-1266418,"72f1a1d7-95d3-4382-8de8-19c90f657665,5b122315-69a3-4a10-bcff-768b186bccd6,e3e80693-226e-4cf2-b89e-8914cad6f1ba",",,",https://web.fulcrumapp.com/photos/view?photos=72f1a1d7-95d3-4382-8de8-19c90f657665%2C5b122315-69a3-4a10-bcff-768b186bccd6%2Ce3e80693-226e-4cf2-b89e-8914cad6f1ba,3=Severe,,815,Sea Breeze Ln,,Port Aransas,Nueces,TX,78373,US,815 Sea Breeze Ln Port Aransas Nueces TX 78373 US,Single Family,,1,65,yes,Complex,,Shingles,,Asphalt,,Wood,,Wood Frame,,Vinyl Siding,,yes,9,no,n/a,"Wind,Surge",,75%,0%,0%,50%,25%,25%,0%,yes,n/a,yes,no,n/a,BW,2a,Updated construction and damage information. 
efe16027-da10-4f59-af4a-7868fbc44127,27.821618,-97.061232,Steve Cai,9/15/2017,Hurricane,HH-091517-S0015-SC,CMMI-1266418,"55212f22-cedb-4103-9b9e-9d42e03292fe,7533bf51-c697-46c6-bc1c-ba5762361698,5d37dd37-d29d-4541-8882-ea794136afe6,abf88644-8d3e-460b-913f-e3232693ba2b",",,,",https://web.fulcrumapp.com/photos/view?photos=55212f22-cedb-4103-9b9e-9d42e03292fe%2C7533bf51-c697-46c6-bc1c-ba5762361698%2C5d37dd37-d29d-4541-8882-ea794136afe6%2Cabf88644-8d3e-460b-913f-e3232693ba2b,1=Minor,,831,Sea Breeze Ln,,Port Aransas,Nueces,TX,78373,US,831 Sea Breeze Ln Port Aransas Nueces TX 78373 US,Single Family,,2,19,yes,Complex,,Panels,,Metal,,Wood,,Wood Frame,,Wood Siding,,yes,12,no,n/a,"Wind,Surge",,0%,0%,0%,0%,0%,0%,25%,yes,no,no,yes,n/a,BW,2a,Updated construction and damage information
3e31f23c-cca8-40c1-9437-c2f4fa1aaa3c,27.82443103,-97.06260075,Douglas Allen,9/15/2017,Hurricane,HH-091517-S0014-DA,CMMI-1266418,"4b6f5379-292b-40c7-bb6d-17d3f1360c92,6a78c692-df9b-4474-a677-cefc2f27ba55,27df493f-e6a4-4740-b7eb-8655284c6f63,505fb10c-30f8-4f03-8978-24c5fa01bedd",",,,",https://web.fulcrumapp.com/photos/view?photos=4b6f5379-292b-40c7-bb6d-17d3f1360c92%2C6a78c692-df9b-4474-a677-cefc2f27ba55%2C27df493f-e6a4-4740-b7eb-8655284c6f63%2C505fb10c-30f8-4f03-8978-24c5fa01bedd,3=Severe,,727,S 11th St,,Port Aransas,Nueces,TX,78373,US,727 S 11th St Port Aransas Nueces TX 78373 US,Business,,3,,no,Flat,,Shingles,,,Membrane,Wood,,Wood Frame,,Stucco,,no,,yes,yes,Wind,,25%,25%,0%,50%,50%,25%,0%,n/a,n/a,no,no,n/a,BW,2a,Confirmed construction and damage information. Age unavailable
402620df-2e1a-437b-8c80-e000b11aa34e,27.836287,-97.069058,Douglas Allen,9/15/2017,Hurricane,HH-091517-S0016-DA,CMMI-1266418,"07baf9a6-1c99-4df8-85cc-cfe486b7998f,8d43be63-08c5-43d3-9e34-4ede595eb190,53d4b24c-00d6-4252-89d1-9cde5722b3c0,f66bba2b-33c4-435f-b6a2-f4c1a00cbf8c",",,,",https://web.fulcrumapp.com/photos/view?photos=07baf9a6-1c99-4df8-85cc-cfe486b7998f%2C8d43be63-08c5-43d3-9e34-4ede595eb190%2C53d4b24c-00d6-4252-89d1-9cde5722b3c0%2Cf66bba2b-33c4-435f-b6a2-f4c1a00cbf8c,3=Severe,,739,W Avenue A,,Port Aransas,Nueces,TX,78373,US,739 W Avenue A Port Aransas Nueces TX 78373 US,Single Family,,1,,no,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,,Sheathing,no,,no,no,Wind,,50%,50%,25%,50%,25%,25%,50%,n/a,n/a,no,no,n/a,BW,2a,Updated construction information. Age unavailable
fcc2498c-278a-49ef-8a28-ebf801f877cc,27.83495036,-97.06974314,Steve Cai,9/15/2017,Hurricane,HH-091517-S0017-SC,CMMI-1266418,fa8ef6a8-5e2f-43eb-b7fe-ae7e2dcd6aee,,https://web.fulcrumapp.com/photos/view?photos=fa8ef6a8-5e2f-43eb-b7fe-ae7e2dcd6aee,3=Severe,,716,W Avenue C,,Port Aransas,Nueces,TX,78373,US,716 W Avenue C Port Aransas Nueces TX 78373 US,Business,,1,,yes,,oneslope,Panels,,Metal,,Wood,,Wood Frame,,Metal,,no,,no,n/a,Wind,,100%,100%,75%,100%,100%,0%,100%,n/a,n/a,yes,no,n/a,BW,2b,Confirmed construction and damage info. Check age
409f6c6f-11ce-459f-a4b9-16f0f7fef549,27.83629683,-97.06941381,Douglas Allen,9/15/2017,Hurricane,HH-091517-S0017-DA,CMMI-1266418,"1b62da04-93bd-4842-b3a5-25dc113c1a65,5b7c98a8-f329-46e1-9619-dd8a5432e71c,e185de3f-13d0-4a5d-9f20-e10cdca9cccf,f94fea1d-2f9b-4fef-94ae-829b4b1ccb36,7865e671-bd29-42cf-b830-d4ee5bee3978,a5897e8f-9668-4f4c-b6e5-8882ef7322bd,454f3b47-f034-49ab-a339-e7a83b5aae3c,cff7fbba-7f75-423e-91ad-c474603ce2a3,f14a6f54-f7da-4cd7-9642-3d451055d9b3,a3c2a6f2-bb75-4666-a076-22d814988a73,20342e4d-25df-472d-bb37-09a6f0efef32",",,,,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=1b62da04-93bd-4842-b3a5-25dc113c1a65%2C5b7c98a8-f329-46e1-9619-dd8a5432e71c%2Ce185de3f-13d0-4a5d-9f20-e10cdca9cccf%2Cf94fea1d-2f9b-4fef-94ae-829b4b1ccb36%2C7865e671-bd29-42cf-b830-d4ee5bee3978%2Ca5897e8f-9668-4f4c-b6e5-8882ef7322bd%2C454f3b47-f034-49ab-a339-e7a83b5aae3c%2Ccff7fbba-7f75-423e-91ad-c474603ce2a3%2Cf14a6f54-f7da-4cd7-9642-3d451055d9b3%2Ca3c2a6f2-bb75-4666-a076-22d814988a73%2C20342e4d-25df-472d-bb37-09a6f0efef32,3=Severe,,109-223,Cut Off Rd,,Port Aransas,Nueces,TX,78373,US,109-223 Cut Off Rd Port Aransas Nueces TX 78373 US,Business,,2,34,no,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Stucco,,no,,yes,yes,Wind,,75%,25%,0%,0%,0%,0%,0%,n/a,no,no,yes,n/a,BW,2a,Confirmed construction and damage information
65fc8e5a-18f6-4514-9553-f4ee35ace143,27.832568,-97.060879,Douglas Allen,9/15/2017,Hurricane,Port Aransas High School,CMMI-1266418,"716fe7fc-9c86-4a53-8553-a2cf8a3bec50,325ef38c-3a38-4091-8687-bfbde450c45f,8017d9a1-c2e1-4aa1-8123-01a94e66bde6,fcb76fb0-98f6-4640-813a-dc88c8eb4465,825b3914-9e92-4e38-bf2b-b66d8a0e4732,34d9c051-d2c5-4cd1-bdfc-99d71ffd4664,3afcc02d-b578-4e2e-a649-54615b5efadb,106a7c92-90b0-45af-93a9-643cde0672b2,f4acaa06-7e87-4f65-b0f4-d6b7a250ec7e,616e632b-50e3-4bf1-adf7-6d15a4d86f3e,20354069-fa1b-4a80-8a8d-b0b7ac413ae5,da2cec68-e422-4626-8322-d55d52491015,86a9f24a-6b0a-47d6-8299-e975025bd7e2,11f879d7-699c-44a7-aa44-1d3ab941d6a9",",,,,,,,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=716fe7fc-9c86-4a53-8553-a2cf8a3bec50%2C325ef38c-3a38-4091-8687-bfbde450c45f%2C8017d9a1-c2e1-4aa1-8123-01a94e66bde6%2Cfcb76fb0-98f6-4640-813a-dc88c8eb4465%2C825b3914-9e92-4e38-bf2b-b66d8a0e4732%2C34d9c051-d2c5-4cd1-bdfc-99d71ffd4664%2C3afcc02d-b578-4e2e-a649-54615b5efadb%2C106a7c92-90b0-45af-93a9-643cde0672b2%2Cf4acaa06-7e87-4f65-b0f4-d6b7a250ec7e%2C616e632b-50e3-4bf1-adf7-6d15a4d86f3e%2C20354069-fa1b-4a80-8a8d-b0b7ac413ae5%2Cda2cec68-e422-4626-8322-d55d52491015%2C86a9f24a-6b0a-47d6-8299-e975025bd7e2%2C11f879d7-699c-44a7-aa44-1d3ab941d6a9,1=Minor,,100,S Station St.,,Port Aransas,Nueces,TX,78373,US,100 S Station St. Port Aransas Nueces TX 78373 US,,School,2,,no,Flat,,Continuous Surface,,,Membrane,Wood,,LB Masonry,,Brick Veneer,,no,,no,yes,Wind,,25%,0%,0%,25%,0%,0%,0%,n/a,n/a,no,yes,n/a,AB,2b,
1a4c5b0a-ca15-4850-9999-e97dc136c52e,27.908888,-97.138093,Douglas Allen,9/15/2017,Hurricane,,CMMI-1266418,"e70b0844-f567-47b9-bc8a-a6f8baf600a0,3ec6f8cb-dceb-42b6-93b7-474d98ab50a1,b460b078-ab23-4b83-b2fa-9702ddf2e4a3,f6ea1423-6e84-405b-a4a5-112e238b19fc,07d0767d-c8aa-4c62-8f2c-82b8e31cffb4,462118bb-01b9-42fe-b2b6-f86ba27173fe,a621d8e3-f816-4a73-97d3-70d4f641320f,0745662e-459a-49eb-a6ac-356e5d16bf82,c1dea5c8-eec6-45c4-b4d6-7f575108e21e,70ea787c-5016-4a88-9a63-0ee3eb0ecd2b",",,,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=e70b0844-f567-47b9-bc8a-a6f8baf600a0%2C3ec6f8cb-dceb-42b6-93b7-474d98ab50a1%2Cb460b078-ab23-4b83-b2fa-9702ddf2e4a3%2Cf6ea1423-6e84-405b-a4a5-112e238b19fc%2C07d0767d-c8aa-4c62-8f2c-82b8e31cffb4%2C462118bb-01b9-42fe-b2b6-f86ba27173fe%2Ca621d8e3-f816-4a73-97d3-70d4f641320f%2C0745662e-459a-49eb-a6ac-356e5d16bf82%2Cc1dea5c8-eec6-45c4-b4d6-7f575108e21e%2C70ea787c-5016-4a88-9a63-0ee3eb0ecd2b,3=Severe,,454,N Railroad St,,Aransas Pass,Aransas,TX,78336,US,454 N Railroad St Aransas Pass Aransas TX 78336 US,Business,,1,,no,Gable,,Panels,,Metal,,Structural Steel,,Structural Steel,,Metal,,no,,no,no,Wind,,50%,50%,50%,50%,50%,25%,0%,yes,n/a,no,no,n/a,BW,2a,Completed construction and damage assessments. No age available. Combined with record from SC
5b3b7ac4-3aaa-4c28-b0ea-ec5ca08cc86d,27.91088537,-97.14006303,Thang Dao,9/15/2017,Hurricane,HH-091517-S0010-TD,CMMI-1266418,f81ea0e5-a143-4154-8a03-9a0eb86fb11b,,https://web.fulcrumapp.com/photos/view?photos=f81ea0e5-a143-4154-8a03-9a0eb86fb11b,2=Moderate,,505,N Commercial St,,Aransas Pass,Aransas,TX,78336,US,505 N Commercial St Aransas Pass Aransas TX 78336 US,Business,,1,72,no,Gable,,Panels,,Metal,,Wood,,Wood Frame,,Wood Siding,,no,,no,yes,"Wind,Surge",,25%,25%,0%,50%,25%,0%,25%,n/a,n/a,no,,n/a,BW,2a,Updated construction and damage information
5cba3b0b-95d3-4ffc-b12a-4fbf5de21c6b,27.90857687,-97.13759976,Daan Liang,9/15/2017,Hurricane,HH-091517-S0015-LD,CMMI-1266418,"428ad913-0ccb-4d6d-a18e-8f4ede1e72cd,3f0e5e5c-8125-404b-9ebf-5041e33bd4ab,6acb816d-f594-40c3-86e7-07dfbb4f2c31,2661c133-8e6d-40e2-9a94-2262938184ee",",,,",https://web.fulcrumapp.com/photos/view?photos=428ad913-0ccb-4d6d-a18e-8f4ede1e72cd%2C3f0e5e5c-8125-404b-9ebf-5041e33bd4ab%2C6acb816d-f594-40c3-86e7-07dfbb4f2c31%2C2661c133-8e6d-40e2-9a94-2262938184ee,2=Moderate,,443,N Railroad St,,Aransas Pass,Aransas,TX,78336,US,443 N Railroad St Aransas Pass Aransas TX 78336 US,Single Family,,1,65,no,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Hardie Board Siding,,no,,no,no,Wind,,25%,0%,0%,25%,0%,0%,75%,n/a,n/a,no,yes,n/a,BW,2a,Confirmed damage information
